customer_id,country,lifetime_value,total_orders,first_order_date,last_order_date
C14819,United Kingdom,2127.66,2,2011-05-31,2011-10-06
C14806,United Kingdom,2127.2900000000004,1,2011-09-25,2011-09-25
C12403,Denmark,2120.5000000000005,2,2011-10-21,2011-10-21
C17600,United Kingdom,2101.709999999998,1,2011-11-22,2011-11-22
C17234,United Kingdom,2098.4599999999964,1,2011-06-10,2011-06-10
C14124,United Kingdom,2097.8999999999996,1,2011-09-16,2011-09-16
C17901,United Kingdom,2097.2200000000034,1,2011-11-10,2011-11-10
C13033,United Kingdom,2096.0499999999997,1,2010-12-17,2010-12-17
C15732,United Kingdom,2094.68,2,2010-12-02,2011-05-11
C15327,United Kingdom,2087.500000000002,1,2011-10-18,2011-10-18
C12881,United Kingdom,2086.0,1,2011-03-09,2011-03-09
C14697,United Kingdom,2084.5200000000023,2,2011-05-05,2011-05-05
C17181,United Kingdom,2083.440000000002,2,2010-12-01,2011-10-13
C13272,United Kingdom,2076.88,2,2011-09-11,2011-11-08
C15670,United Kingdom,2076.6000000000013,1,2011-02-16,2011-02-16
C14681,United Kingdom,2074.75,3,2011-05-12,2011-09-29
C14972,United Kingdom,2065.860000000002,1,2011-08-03,2011-08-03
C12442,Spain,2064.7200000000003,1,2011-12-06,2011-12-06
C13070,United Kingdom,2059.1999999999975,1,2011-05-31,2011-05-31
C17157,United Kingdom,2054.48,3,2011-06-16,2011-12-02
C12956,United Kingdom,2053.330000000007,1,2011-02-06,2011-02-06
C13513,United Kingdom,2050.999999999999,1,2011-08-05,2011-08-05
C14799,United Kingdom,2050.1,1,2011-10-19,2011-10-19
C18105,United Kingdom,2042.640000000004,1,2011-11-02,2011-11-02
C17187,United Kingdom,2039.5000000000011,1,2011-04-27,2011-04-27
C14218,United Kingdom,2033.7599999999989,1,2011-10-28,2011-10-28
C17846,United Kingdom,2033.1,1,2011-09-15,2011-09-15
C13482,United Kingdom,2031.0399999999993,1,2011-04-21,2011-04-21
C13404,United Kingdom,2029.6499999999996,2,2011-05-11,2011-12-08
C17680,United Kingdom,2028.4000000000008,1,2011-11-16,2011-11-16
C16473,United Kingdom,2027.5300000000002,4,2011-01-07,2011-06-28
C18081,United Kingdom,2024.9500000000003,3,2011-07-29,2011-11-03
C13684,United Kingdom,2013.9000000000021,2,2011-02-27,2011-02-27
C14196,United Kingdom,2013.12,1,2011-08-25,2011-08-25
C17534,United Kingdom,2010.2399999999996,1,2011-10-17,2011-10-17
C13295,United Kingdom,2008.7500000000016,2,2010-12-02,2010-12-15
C17384,United Kingdom,1987.9500000000012,2,2011-05-04,2011-11-20
C13561,United Kingdom,1986.0399999999984,1,2011-05-08,2011-05-08
C17256,United Kingdom,1983.2,2,2011-01-31,2011-08-24
C12622,Germany,1981.0999999999997,1,2011-04-21,2011-04-21
C15895,United Kingdom,1970.8700000000003,1,2011-07-13,2011-07-13
C15888,United Kingdom,1965.6399999999987,2,2011-09-20,2011-09-21
C17110,United Kingdom,1959.6000000000006,1,2011-06-27,2011-06-27
C16986,United Kingdom,1956.4,2,2011-11-09,2011-11-10
C14073,United Kingdom,1952.0200000000016,2,2011-11-07,2011-11-18
C13103,United Kingdom,1951.520000000001,1,2011-10-31,2011-10-31
C15944,United Kingdom,1950.6000000000004,1,2011-03-08,2011-03-08
C12618,Italy,1950.4100000000003,1,2011-11-18,2011-11-18
C13525,United Kingdom,1949.36,2,2011-04-05,2011-11-25
C14752,United Kingdom,1948.1999999999996,1,2011-10-27,2011-10-27
C18262,United Kingdom,1943.2400000000032,1,2011-07-22,2011-07-22
C17430,United Kingdom,1941.440000000002,2,2010-12-09,2011-11-07
C17854,United Kingdom,1939.6200000000003,2,2011-04-26,2011-06-07
C15683,United Kingdom,1937.4999999999998,1,2011-08-14,2011-08-14
C12831,United Kingdom,1935.4499999999998,1,2011-03-22,2011-03-22
C18059,United Kingdom,1924.2200000000003,4,2011-10-03,2011-11-30
C15030,United Kingdom,1920.36,2,2011-03-16,2011-09-29
C14355,United Kingdom,1918.400000000002,1,2010-12-09,2010-12-09
C17960,United Kingdom,1918.2799999999993,1,2011-06-21,2011-06-21
C17359,United Kingdom,1917.9000000000003,1,2011-11-28,2011-11-28
C15355,United Kingdom,1914.7999999999995,2,2011-10-17,2011-11-10
C12441,France,1909.0500000000013,1,2010-12-08,2010-12-08
C15412,United Kingdom,1905.2999999999997,1,2011-06-21,2011-06-21
C13984,United Kingdom,1902.7199999999998,6,2010-12-08,2011-11-13
C12361,Belgium,1899.0000000000011,1,2011-02-25,2011-02-25
C18120,United Kingdom,1889.5500000000015,1,2011-05-09,2011-05-09
C16872,United Kingdom,1887.4200000000003,3,2011-06-08,2011-09-23
C15007,United Kingdom,1882.920000000002,1,2011-07-03,2011-07-03
C16582,United Kingdom,1881.7200000000003,1,2011-08-18,2011-08-18
C16227,United Kingdom,1879.4200000000005,2,2011-04-28,2011-05-04
C15263,United Kingdom,1878.12,1,2011-08-25,2011-08-25
C16457,United Kingdom,1875.2399999999993,1,2011-05-05,2011-05-05
C14860,United Kingdom,1871.8199999999995,2,2011-11-20,2011-12-01
C13898,United Kingdom,1871.1599999999987,1,2011-01-18,2011-01-18
C16752,United Kingdom,1867.5000000000011,1,2010-12-02,2010-12-02
C13826,United Kingdom,1865.3000000000009,2,2011-06-16,2011-07-04
C13711,United Kingdom,1863.0399999999995,2,2011-05-05,2011-05-05
C13809,Cyprus,1860.6000000000015,1,2011-02-07,2011-02-07
C12641,Sweden,1858.9999999999993,1,2011-08-16,2011-08-16
C12367,Denmark,1857.9,1,2011-12-05,2011-12-05
C15063,United Kingdom,1853.9999999999998,1,2011-05-10,2011-05-10
C16282,United Kingdom,1851.3000000000004,1,2011-01-04,2011-01-04
C15653,United Kingdom,1850.8799999999999,2,2011-08-16,2011-09-08
C16097,United Kingdom,1850.5000000000016,1,2011-04-13,2011-04-13
C15758,United Kingdom,1847.2500000000002,1,2011-11-15,2011-11-15
C12602,France,1837.4400000000023,1,2011-10-12,2011-10-12
C16680,United Kingdom,1837.000000000001,1,2011-10-27,2011-10-27
C16247,United Kingdom,1832.9600000000019,1,2011-06-22,2011-06-22
C12990,United Kingdom,1831.6999999999985,3,2011-02-02,2011-11-08
C18169,United Kingdom,1823.8500000000013,1,2011-10-10,2011-10-10
C12879,United Kingdom,1818.86,4,2011-09-09,2011-10-26
C13697,United Kingdom,1815.6000000000004,1,2011-11-01,2011-11-01
C15280,United Kingdom,1809.9200000000033,1,2011-06-20,2011-06-20
C18280,United Kingdom,1805.9999999999998,1,2011-03-07,2011-03-07
C16430,United Kingdom,1805.0999999999995,1,2011-10-13,2011-10-13
C17893,United Kingdom,1795.9999999999993,1,2011-04-28,2011-04-28
C15262,United Kingdom,1789.5000000000005,1,2011-01-20,2011-01-20
C15368,United Kingdom,1787.7599999999998,1,2011-11-18,2011-11-18
C13718,United Kingdom,1760.85,2,2011-02-17,2011-04-07
C12823,United Kingdom,1759.5,5,2011-02-16,2011-09-26
C13502,United Kingdom,1756.7600000000004,3,2011-01-20,2011-11-23
C13754,United Kingdom,1754.4,2,2011-01-26,2011-07-11
C16048,United Kingdom,1752.0900000000013,3,2010-12-01,2011-09-15
C14915,United Kingdom,1750.3899999999999,3,2011-03-07,2011-09-15
C13067,United Kingdom,1731.9000000000021,1,2011-09-18,2011-09-18
C13226,United Kingdom,1731.3600000000033,1,2011-03-11,2011-03-11
C17785,United Kingdom,1715.2199999999993,1,2011-10-17,2011-10-17
C17500,United Kingdom,1714.0,3,2011-11-10,2011-11-22
C15432,United Kingdom,1711.8999999999999,1,2011-11-16,2011-11-16
C12738,Germany,1708.8500000000022,1,2010-12-02,2010-12-02
C17517,United Kingdom,1693.3400000000004,1,2011-02-04,2011-02-04
C16403,United Kingdom,1692.7500000000007,2,2011-01-31,2011-02-10
C12506,France,1690.5000000000064,1,2011-04-21,2011-04-21
C17279,United Kingdom,1690.4700000000007,1,2011-10-13,2011-10-13
C12504,Germany,1690.2000000000005,4,2011-11-09,2011-11-21
C13856,United Kingdom,1681.15,5,2011-05-20,2011-06-24
C12551,Spain,1680.0,1,2010-12-17,2010-12-17
C12845,United Kingdom,1675.990000000001,4,2011-02-22,2011-03-17
C17988,United Kingdom,1671.25,8,2011-01-17,2011-11-28
C13216,United Kingdom,1668.6999999999998,1,2011-03-17,2011-03-17
C15578,United Kingdom,1652.2999999999986,1,2011-06-30,2011-06-30
C17615,United Kingdom,1651.9499999999998,3,2011-05-01,2011-08-01
C14764,United Kingdom,1642.0499999999997,2,2011-10-24,2011-10-27
C13460,United Kingdom,1637.9399999999996,2,2011-10-21,2011-11-10
C12829,United Kingdom,1632.2999999999997,3,2010-12-14,2011-01-21
C16836,United Kingdom,1627.5899999999997,2,2011-08-15,2011-10-31
C15733,United Kingdom,1623.0000000000005,1,2011-03-02,2011-03-02
C17030,United Kingdom,1615.5699999999995,1,2011-10-07,2011-10-07
C13786,United Kingdom,1612.8000000000002,1,2010-12-07,2010-12-07
C15043,United Kingdom,1611.0,1,2011-11-08,2011-11-08
C13229,United Kingdom,1609.5000000000002,1,2011-04-28,2011-04-28
C12837,United Kingdom,1609.200000000001,1,2011-06-19,2011-06-19
C13778,United Kingdom,1608.3000000000002,1,2011-08-28,2011-08-28
C14714,United Kingdom,1601.9000000000005,1,2011-11-15,2011-11-15
C12966,United Kingdom,1601.8000000000006,1,2011-11-30,2011-11-30
C13242,United Kingdom,1601.5999999999979,3,2011-05-10,2011-08-19
C17969,United Kingdom,1597.4,2,2010-12-13,2011-06-26
C17947,United Kingdom,1590.1199999999994,1,2011-11-02,2011-11-02
C18224,United Kingdom,1589.5000000000007,1,2011-03-21,2011-03-21
C17165,United Kingdom,1586.8000000000013,1,2011-02-28,2011-02-28
C16178,United Kingdom,1583.2000000000003,1,2011-07-24,2011-07-24
C16647,United Kingdom,1581.3000000000002,2,2011-05-19,2011-06-23
C13972,United Kingdom,1579.2000000000003,2,2011-05-22,2011-09-30
C18129,United Kingdom,1575.6999999999996,1,2011-04-10,2011-04-10
C17118,United Kingdom,1570.1999999999996,1,2011-01-26,2011-01-26
C17895,United Kingdom,1567.999999999999,1,2011-10-26,2011-10-26
C18278,United Kingdom,1565.1,1,2011-09-27,2011-09-27
C17871,United Kingdom,1558.9999999999998,1,2011-05-19,2011-05-19
C17080,United Kingdom,1553.3000000000002,3,2011-03-15,2011-11-17
C13690,United Kingdom,1550.2500000000005,1,2011-10-11,2011-10-11
C17245,United Kingdom,1543.0499999999993,1,2011-05-19,2011-05-19
C15552,United Kingdom,1532.0399999999997,1,2011-05-06,2011-05-06
C17714,United Kingdom,1530.0,1,2011-01-23,2011-01-23
C14208,United Kingdom,1517.4000000000005,1,2011-09-06,2011-09-06
C16337,United Kingdom,1510.500000000001,1,2011-11-03,2011-11-03
C16557,United Kingdom,1510.4,2,2011-07-25,2011-11-15
C16342,United Kingdom,1508.0899999999997,4,2011-06-13,2011-09-25
C16596,United Kingdom,1500.9000000000005,2,2010-12-08,2011-11-24
C18270,United Kingdom,1498.5500000000004,3,2011-03-18,2011-11-01
C14601,United Kingdom,1497.7200000000007,1,2011-11-29,2011-11-29
C15935,United Kingdom,1497.2599999999986,2,2011-04-12,2011-04-14
C14500,United Kingdom,1496.2500000000002,3,2011-06-03,2011-09-12
C12873,United Kingdom,1496.0,1,2011-03-02,2011-03-02
C15174,United Kingdom,1493.2499999999993,1,2011-01-21,2011-01-21
C17574,United Kingdom,1485.2000000000005,1,2011-04-11,2011-04-11
C15917,United Kingdom,1477.2000000000016,1,2011-04-06,2011-04-06
C17852,United Kingdom,1474.6400000000008,2,2011-11-28,2011-11-28
C14059,United Kingdom,1468.7999999999993,1,2011-03-18,2011-03-18
C13059,United Kingdom,1467.200000000001,1,2011-04-04,2011-04-04
C14689,United Kingdom,1466.4000000000012,1,2011-05-15,2011-05-15
C17263,United Kingdom,1459.1200000000022,1,2011-05-15,2011-05-15
C18191,United Kingdom,1454.6,1,2011-03-23,2011-03-23
C14326,United Kingdom,1453.7999999999997,2,2011-04-11,2011-04-19
C14237,United Kingdom,1449.000000000001,1,2010-12-01,2010-12-01
C16598,United Kingdom,1446.1500000000003,2,2011-02-27,2011-03-07
C13710,United Kingdom,1443.84,1,2011-11-08,2011-11-08
C15938,United Kingdom,1439.4,5,2011-01-20,2011-08-19
C15844,United Kingdom,1438.1400000000026,1,2011-10-24,2011-10-24
C17206,United Kingdom,1429.6800000000005,1,2011-10-17,2011-10-17
C13937,United Kingdom,1429.65,1,2011-06-23,2011-06-23
C15393,United Kingdom,1423.8400000000004,2,2011-03-03,2011-11-23
C17330,United Kingdom,1423.5,2,2011-10-03,2011-11-17
C15348,United Kingdom,1422.3599999999994,1,2011-09-28,2011-09-28
C16519,United Kingdom,1409.5400000000004,2,2010-12-09,2011-11-14
C15388,Canada,1405.3999999999996,1,2011-03-14,2011-03-14
C13483,United Kingdom,1403.4000000000008,1,2011-10-05,2011-10-05
C17166,United Kingdom,1399.6999999999994,3,2011-05-20,2011-11-01
C15447,United Kingdom,1396.53,1,2011-01-13,2011-01-13
C15740,United Kingdom,1393.9199999999996,1,2011-10-21,2011-10-21
C16690,United Kingdom,1389.11,3,2011-05-22,2011-10-27
C13792,United Kingdom,1386.9500000000007,2,2011-02-25,2011-10-04
C12902,United Kingdom,1386.8000000000004,1,2011-03-20,2011-03-20
C14693,United Kingdom,1383.2000000000003,1,2011-03-20,2011-03-20
C16050,United Kingdom,1379.0000000000002,1,2011-06-19,2011-06-19
C17025,United Kingdom,1377.5300000000002,3,2010-12-01,2011-10-10
C15124,United Kingdom,1377.3900000000012,2,2011-06-01,2011-11-17
C16634,United Kingdom,1371.5000000000005,2,2010-12-02,2011-05-01
C15607,United Kingdom,1361.8799999999978,1,2011-01-07,2011-01-07
C14513,United Kingdom,1361.29,4,2011-02-24,2011-08-31
C14889,United Kingdom,1359.0000000000007,1,2011-01-07,2011-01-07
C13462,United Kingdom,1355.2500000000002,2,2011-04-01,2011-06-09
C15909,United Kingdom,1343.5800000000004,1,2011-06-19,2011-06-19
C15836,United Kingdom,1333.9000000000008,2,2011-10-20,2011-10-25
C13182,United Kingdom,1332.9799999999996,1,2011-10-25,2011-10-25
C13508,United Kingdom,1331.6400000000008,1,2011-04-10,2011-04-10
C13960,United Kingdom,1329.3600000000006,2,2011-09-29,2011-11-18
C17650,United Kingdom,1328.6400000000008,1,2011-11-18,2011-11-18
C14603,United Kingdom,1320.0,1,2011-03-10,2011-03-10
C14761,United Kingdom,1316.1,2,2011-01-09,2011-10-12
C13489,United Kingdom,1314.96,4,2011-02-18,2011-08-26
C14548,United Kingdom,1305.6,2,2011-01-26,2011-07-12
C15567,United Kingdom,1302.0699999999997,1,2011-11-21,2011-11-21
C12565,Saudi Arabia,1298.53,2,2011-02-24,2011-03-03
C16190,United Kingdom,1290.48,1,2011-10-30,2011-10-30
C16611,United Kingdom,1286.4,2,2011-04-20,2011-06-06
C16498,United Kingdom,1271.9800000000012,3,2011-06-30,2011-07-01
C15101,United Kingdom,1262.6200000000001,3,2010-12-15,2011-12-01
C15139,United Kingdom,1261.1000000000008,2,2011-01-07,2011-04-14
C13645,United Kingdom,1260.5000000000002,1,2011-08-11,2011-08-11
C14406,United Kingdom,1253.9999999999998,1,2011-08-12,2011-08-12
C14772,United Kingdom,1253.3400000000001,1,2011-08-19,2011-08-19
C14147,United Kingdom,1252.4,3,2011-02-27,2011-10-21
C14501,United Kingdom,1251.6,3,2011-01-24,2011-10-06
C17268,United Kingdom,1250.8,4,2011-04-08,2011-08-24
C15663,United Kingdom,1243.26,1,2011-08-25,2011-08-25
C13072,United Kingdom,1240.0500000000004,1,2011-03-18,2011-03-18
C14368,United Kingdom,1240.0,1,2011-01-24,2011-01-24
C17698,United Kingdom,1239.6,1,2011-03-24,2011-03-24
C15135,United Kingdom,1239.5500000000002,2,2011-04-14,2011-04-20
C12509,France,1235.5,1,2011-02-28,2011-02-28
C15226,United Kingdom,1235.2799999999995,1,2011-02-02,2011-02-02
C18080,United Kingdom,1231.5,2,2011-04-11,2011-11-21
C16351,United Kingdom,1231.2,1,2011-01-11,2011-01-11
C14483,United Kingdom,1226.0,2,2011-03-03,2011-07-13
C16189,United Kingdom,1221.8799999999997,2,2011-09-15,2011-11-24
C18138,United Kingdom,1221.2000000000003,1,2011-02-17,2011-02-17
C16665,United Kingdom,1218.6000000000006,1,2010-12-12,2010-12-12
C13279,United Kingdom,1216.8500000000001,2,2011-09-22,2011-10-06
C16319,United Kingdom,1213.1999999999998,1,2011-05-06,2011-05-06
C13922,United Kingdom,1205.75,1,2010-12-23,2010-12-23
C14782,United Kingdom,1200.6000000000001,1,2011-01-24,2011-01-24
C15724,United Kingdom,1199.8999999999999,3,2011-02-28,2011-05-22
C13723,United Kingdom,1199.1000000000004,1,2011-05-06,2011-05-06
C13592,United Kingdom,1196.1600000000003,4,2011-03-20,2011-11-04
C18246,United Kingdom,1192.2,2,2011-04-20,2011-11-16
C15206,United Kingdom,1190.1,4,2011-03-09,2011-11-29
C17939,United Kingdom,1189.6799999999998,1,2011-07-03,2011-07-03
C15869,United Kingdom,1188.4499999999998,2,2011-03-07,2011-03-07
C12917,United Kingdom,1188.0,1,2011-08-03,2011-08-03
C15442,United Kingdom,1188.0,1,2011-04-05,2011-04-05
C14438,United Kingdom,1187.1,1,2011-02-06,2011-02-06
C14789,United Kingdom,1185.8400000000004,1,2011-11-11,2011-11-11
C13581,United Kingdom,1179.9999999999998,1,2011-02-03,2011-02-03
C14238,United Kingdom,1174.8,1,2011-01-17,2011-01-17
C17060,United Kingdom,1171.2000000000003,1,2011-03-18,2011-03-18
C13669,United Kingdom,1166.8499999999997,2,2011-07-13,2011-10-20
C12974,United Kingdom,1158.3999999999999,1,2011-05-26,2011-05-26
C17339,United Kingdom,1156.8,2,2010-12-09,2011-09-06
C12522,Germany,1156.3200000000002,2,2011-10-19,2011-10-31
C18042,United Kingdom,1155.35,1,2011-10-17,2011-10-17
C18269,United Kingdom,1150.5000000000002,2,2010-12-08,2010-12-16
C13207,United Kingdom,1145.8199999999997,2,2011-07-12,2011-11-24
C16287,United Kingdom,1140.0000000000005,1,2011-06-23,2011-06-23
C12888,United Kingdom,1132.0500000000002,4,2011-03-29,2011-05-09
C15458,United Kingdom,1131.48,1,2011-11-14,2011-11-14
C16668,United Kingdom,1125.36,6,2011-02-28,2011-11-24
C17148,United Kingdom,1123.92,1,2011-10-19,2011-10-19
C14271,United Kingdom,1123.1999999999991,1,2011-04-28,2011-04-28
C16792,United Kingdom,1114.68,2,2011-03-02,2011-03-02
C17887,United Kingdom,1113.4999999999995,1,2011-08-02,2011-08-02
C18209,United Kingdom,1112.8000000000006,1,2011-11-11,2011-11-11
C15107,United Kingdom,1098.1699999999996,8,2010-12-02,2011-02-01
C16427,United Kingdom,1095.5,2,2011-02-28,2011-03-21
C18282,United Kingdom,1089.22,3,2011-08-05,2011-12-02
C14816,United Kingdom,1087.4,1,2011-05-26,2011-05-26
C15419,United Kingdom,1086.88,1,2011-11-15,2011-11-15
C16114,United Kingdom,1086.000000000001,1,2011-06-22,2011-06-22
C16055,United Kingdom,1078.4000000000003,1,2011-05-03,2011-05-03
C15689,United Kingdom,1072.8000000000002,2,2010-12-13,2011-08-12
C14280,United Kingdom,1072.3200000000002,1,2011-05-27,2011-05-27
C17879,United Kingdom,1071.12,1,2011-06-19,2011-06-19
C16248,United Kingdom,1070.5800000000008,1,2011-10-09,2011-10-09
C14066,United Kingdom,1067.8499999999997,1,2011-03-18,2011-03-18
C17881,United Kingdom,1066.8000000000006,1,2011-02-08,2011-02-08
C17781,United Kingdom,1064.2000000000007,2,2011-03-31,2011-07-03
C17791,United Kingdom,1060.9999999999998,1,2011-11-10,2011-11-10
C14551,United Kingdom,1060.4100000000003,2,2011-05-19,2011-11-21
C14463,United Kingdom,1059.24,3,2011-05-18,2011-09-02
C15703,United Kingdom,1057.5,1,2011-03-20,2011-03-20
C17455,United Kingdom,1053.6000000000001,1,2011-05-20,2011-05-20
C12547,Spain,1053.1999999999998,2,2011-03-04,2011-05-26
C15717,United Kingdom,1052.1000000000001,1,2011-04-19,2011-04-19
C17117,United Kingdom,1045.8,1,2011-02-24,2011-02-24
C16080,United Kingdom,1045.24,3,2011-03-10,2011-09-19
C17601,United Kingdom,1044.09,1,2011-04-14,2011-04-14
C13962,United Kingdom,1031.0,2,2011-04-08,2011-11-18
C17929,United Kingdom,1030.7,5,2011-02-04,2011-11-28
C12938,United Kingdom,1027.2600000000004,1,2011-11-14,2011-11-14
C12651,France,1026.0000000000007,1,2011-01-09,2011-01-09
C15973,United Kingdom,1023.23,3,2010-12-08,2011-04-18
C18030,United Kingdom,1022.1999999999997,3,2011-10-28,2011-12-05
C17217,United Kingdom,1021.5000000000006,1,2011-04-19,2011-04-19
C13866,United Kingdom,1019.6899999999998,1,2011-09-26,2011-09-26
C16545,United Kingdom,1017.9000000000001,1,2011-06-28,2011-06-28
C15937,United Kingdom,1017.4499999999998,1,2011-10-06,2011-10-06
C18048,United Kingdom,1014.7400000000002,2,2011-05-20,2011-05-20
C15619,United Kingdom,1009.2000000000002,1,2011-11-29,2011-11-29
C15347,United Kingdom,1008.0000000000003,1,2010-12-08,2010-12-08
C16927,United Kingdom,1007.8499999999999,3,2010-12-13,2011-08-16
C15593,United Kingdom,998.9999999999999,1,2011-09-30,2011-09-30
C14386,United Kingdom,996.8000000000003,1,2011-02-16,2011-02-16
C17349,United Kingdom,996.7500000000005,1,2011-06-13,2011-06-13
C16849,United Kingdom,996.5599999999996,1,2011-06-06,2011-06-06
C17309,United Kingdom,993.0000000000007,1,2011-09-05,2011-09-05
C16658,United Kingdom,985.9199999999997,1,2010-12-06,2010-12-06
C13638,United Kingdom,981.1200000000003,1,2011-11-24,2011-11-24
C14473,United Kingdom,981.04,2,2011-03-02,2011-09-26
C14109,United Kingdom,977.8000000000002,2,2011-09-28,2011-11-16
C14494,United Kingdom,976.9199999999997,1,2011-11-14,2011-11-14
C15863,United Kingdom,972.6400000000017,2,2011-05-31,2011-11-14
C13519,United Kingdom,970.0499999999995,2,2011-09-22,2011-10-20
C17122,United Kingdom,968.2399999999999,1,2011-08-12,2011-08-12
C15198,United Kingdom,968.1999999999999,2,2011-08-07,2011-09-08
C17709,United Kingdom,962.1500000000001,1,2011-06-23,2011-06-23
C14314,United Kingdom,959.9999999999997,1,2011-08-25,2011-08-25
C17436,United Kingdom,959.1000000000001,2,2011-04-27,2011-12-08
C13470,United Kingdom,957.0,2,2011-08-16,2011-09-01
